D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_38_677.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_38_677.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_38_677.jpg,0,1,0,30.19017
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_38_751.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_38_751.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_38_751.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_38_823.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_38_823.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_38_823.jpg,-0.05,1,0,30.18986
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_38_895.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_38_895.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_38_895.jpg,-0.25,1,0,30.17546
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_38_967.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_38_967.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_38_967.jpg,-0.4,1,0,30.15803
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_039.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_039.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_039.jpg,0,1,0,30.18908
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_113.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_113.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_113.jpg,0,1,0,30.18985
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_184.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_184.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_184.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_257.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_257.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_257.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_333.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_333.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_333.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_406.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_406.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_406.jpg,0,1,0,30.18986
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_481.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_481.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_481.jpg,-0.2,1,0,30.18003
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_553.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_553.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_553.jpg,0,1,0,30.18472
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_630.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_630.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_630.jpg,0,1,0,30.18983
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_705.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_705.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_705.jpg,0,1,0,30.19022
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_782.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_782.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_782.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_861.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_861.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_861.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_39_939.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_39_939.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_39_939.jpg,-0.1,1,0,30.18787
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_018.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_018.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_018.jpg,-0.3,1,0,30.1695
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_094.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_094.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_094.jpg,0,1,0,30.18828
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_169.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_169.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_169.jpg,0,1,0,30.18987
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_244.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_244.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_244.jpg,0,1,0,30.19054
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_315.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_315.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_315.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_387.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_387.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_387.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_460.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_460.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_460.jpg,0,1,0,30.19022
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_533.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_533.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_533.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_609.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_609.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_609.jpg,0,1,0,30.19034
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_683.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_683.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_683.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_761.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_761.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_761.jpg,-0.1,1,0,30.18767
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_835.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_835.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_835.jpg,0,1,0,30.19107
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_913.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_913.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_913.jpg,0,1,0,30.19014
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_40_987.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_40_987.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_40_987.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_062.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_062.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_062.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_137.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_137.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_137.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_210.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_210.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_210.jpg,-0.15,1,0,30.18442
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_284.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_284.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_284.jpg,0,1,0,30.19099
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_356.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_356.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_356.jpg,0,1,0,30.19002
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_426.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_426.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_426.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_495.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_495.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_495.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_566.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_566.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_566.jpg,0,1,0,30.19043
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_639.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_639.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_639.jpg,-0.2,1,0,30.18022
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_713.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_713.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_713.jpg,0,1,0,30.18471
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_784.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_784.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_784.jpg,0,1,0,30.1898
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_856.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_856.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_856.jpg,0,1,0,30.19022
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_41_931.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_41_931.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_41_931.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_003.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_003.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_003.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_076.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_076.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_076.jpg,-0.15,1,0,30.18459
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_147.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_147.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_147.jpg,-0.3,1,0,30.16964
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_218.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_218.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_218.jpg,0,1,0,30.18828
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_289.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_289.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_289.jpg,0,1,0,30.18988
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_362.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_362.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_362.jpg,0,1,0,30.19022
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_434.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_434.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_434.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_509.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_509.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_509.jpg,0,1,0,30.19033
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_582.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_582.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_582.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_656.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_656.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_656.jpg,-0.05,1,0,30.18975
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_728.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_728.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_728.jpg,-0.2,1,0,30.18011
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_799.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_799.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_799.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_867.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_867.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_867.jpg,0,1,0,30.19024
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_42_936.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_42_936.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_42_936.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_004.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_004.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_004.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_074.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_074.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_074.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_145.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_145.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_145.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_216.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_216.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_216.jpg,-0.1,1,0,30.18771
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_283.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_283.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_283.jpg,0,1,0,30.18726
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_353.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_353.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_353.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_424.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_424.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_424.jpg,0,1,0,30.19027
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_494.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_494.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_494.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_562.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_562.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_562.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_632.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_632.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_632.jpg,-0.05,1,0,30.18979
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_702.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_702.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_702.jpg,-0.25,1,0,30.17496
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_772.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_772.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_772.jpg,0,1,0,30.18936
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_839.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_839.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_839.jpg,0,1,0,30.19017
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_906.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_906.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_906.jpg,0,1,0,30.19026
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_43_983.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_43_983.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_43_983.jpg,0,1,0,30.19034
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_053.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_053.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_053.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_123.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_123.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_123.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_193.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_193.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_193.jpg,-0.15,1,0,30.18435
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_262.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_262.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_262.jpg,0,1,0,30.19033
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_331.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_331.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_331.jpg,0,1,0,30.19027
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_401.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_401.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_401.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_471.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_471.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_471.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_539.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_539.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_539.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_605.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_605.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_605.jpg,-0.05,1,0,30.18973
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_671.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_671.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_671.jpg,-0.2,1,0,30.1799
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_744.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_744.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_744.jpg,0,1,0,30.18932
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_815.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_815.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_815.jpg,0,1,0,30.19016
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_885.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_885.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_885.jpg,0,1,0,30.19026
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_44_958.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_44_958.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_44_958.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_030.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_030.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_030.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_104.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_104.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_104.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_178.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_178.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_178.jpg,-0.2,1,0,30.17999
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_251.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_251.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_251.jpg,0,1,0,30.18971
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_326.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_326.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_326.jpg,0,1,0,30.19024
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_401.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_401.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_401.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_475.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_475.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_475.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_547.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_547.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_547.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_621.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_621.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_621.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_696.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_696.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_696.jpg,0,1,0,30.1903
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_771.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_771.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_771.jpg,0,1,0,30.19029
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_850.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_850.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_850.jpg,-0.2,1,0,30.17984
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_45_929.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_45_929.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_45_929.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_006.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_006.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_006.jpg,0,1,0,30.19026
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_086.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_086.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_086.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_165.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_165.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_165.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_232.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_232.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_232.jpg,0,1,0,30.19031
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_300.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_300.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_300.jpg,-0.2,1,0,30.18002
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_368.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_368.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_368.jpg,0,1,0,30.19101
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_442.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_442.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_442.jpg,0,1,0,30.19015
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_511.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_511.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_511.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_582.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_582.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_582.jpg,0,1,0,30.19028
D:\Development\SDC\Data\IMG\center_2020_12_29_10_38_46_654.jpg,D:\Development\SDC\Data\IMG\left_2020_12_29_10_38_46_654.jpg,D:\Development\SDC\Data\IMG\right_2020_12_29_10_38_46_654.jpg,0,1,0,30.1903
